id,location,lon,lat
LOD03A,Stacja paliw Shell,19.5062005,51.7355909
LOD63N,Skrzyżowanie ulic Sienkiewicza i Nawrot przy siedzibie firmy IMPEL,19.46195,51.76251
LOD10N,Przy markecie Tesco,19.4330077,51.8202304
LOD75M,Na ścianie szczytowej sklepu żabka,19.41897,51.79232
LOD057,Stacja paliw AMIC ENERGY,19.4256001,51.8007072
LOD71M,Obok Wejścia do Pepco,19.4267332,51.7381734
LOD107M,Przy Aptece Rosa,19.50086,51.74549
LOD124M,Przy bloku ul. Zapolska 55,19.49397,51.73057
LOD52A,Przy sklepie Społem,19.5149043,51.7707485
LOD151M,Przy sklepie Żabka,19.4858591,51.7926351
LOD57A,Przy sklepie Żabka,19.4909336,51.7294669
LOD149M,Przy markecie Aldi.,19.42188,51.78999
LOD122M,Przy warsztacie samochodowym,19.4119,51.75186
LOD63A,Przy siedzibie Spółdzielni Zagrodniki,19.40862,51.74681
LOD139M,Przy wjeździe do garażu.,19.41748,51.75431
LOD07A,Przy biurowcu Cotton House,19.4689489,51.7744296
LOD56N,Na końcu parkingu CH Cegielnia,19.5235675,51.7754213
LOD67M,Przy wjeździe na posesję,19.44539,51.7111
LOD57M,"Za budynkiem, od strony ul. Wyszyńskiego",19.38645,51.74317
LOD167M,Na posesji od strony ul. Głogowskiej,19.4532257,51.7258114
LOD163M,Przy sklepie Groszek,19.45827,51.73318
LOD07B,Przy Stacji Amic.,19.4888512,51.7951126
LOD42M,Na parkingu przy gabinecie stomatologicznym,19.5014505,51.7382542
LOD43A,Przy Centrum Handlowym Jagienka,19.5738081,51.7522455
LOD53A,Przy budynku usługowo - handlowym,19.35566,51.78967
LOD37M,Przy bocznej ścianie bloku mieszkalnego,19.50216,51.73466
LOD116M,Przy pawilonie handlowym,19.4097396,51.7500751
LOD41A,Przy sklepie Żabka,19.3769653,51.8115593
LOD157M,Przy sklepie spożywczym,19.36785,51.80137
LOD121M,Obok pawilonu handlowego,19.4153161,51.7483845
LOD06N,"Na przeciwko biurowca P&amp,G",19.3644736,51.7356443
LOD146M,Na parkingu przy bloku ul. Maratońska 63,19.3935411,51.7396746
LOD106M,Przy Żabce,19.4970834,51.7438952
LOD120M,Przy Domu Seniora,19.4134286,51.749659
LOD127M,Na parkingu przy ul.Biedronkowej 3,19.4323623,51.8165193
LOD101M,Na parkingu markeltu ALDI,19.53813,51.75966
LOD01M,Przy budynku usługowym od ulicy Hubala,19.40532,51.74676
LOD159M,Przy pawilonie handlowym ul. Rodakowskiego 1,19.49104,51.73886
LOD02G,Przy budynku Uniwersal,19.4656089,51.7392822
LOD01HO,"wewnątrz galerii, na parterze, obok Leroy Merlin",19.4426863,51.7791635
LOD03N,Stacja Paliw BP,19.3899792,51.7993005
LOD14M,Przy lewej ścianie budynku stacji,19.5146929,51.7631786
LOD98M,Przy sklepie żabka,19.5009676,51.7317958
LOD03M,Przy WZ Okna .,19.3993817,51.7938127
LOD94M,Przy hydroforni,19.41702,51.78522
LOD54N,Przy sklepie Pepco,19.4282,51.78832
LOD68N,Na parkingu przy Targowisku Czerwony Rynek,19.473,51.73278
LOD21M,"Przy sklepie Lidl, na końcu parkingu",19.40076,51.74616
LOD144M,Przy cukierni Braci Miś,19.52274,51.75528
LOD27N,Przy markecie Leclerc,19.4695935,51.7992846
LOD03H,Lokal użytkowy,19.44375,51.76507
LOD79M,Przy hydroforni,19.4234128,51.8179192
LOD33M,Przy sklepie Lidl,19.4788705,51.7108711
LOD28M,Na końcu parkingu sklepu Lidl,19.4336181,51.7902967
LOD97M,Przy Delikatesach Gruszeczki,19.4744317,51.7216656
LOD54M,Przy wjeździe,19.48678,51.74069
LOD104M,Po prawej stronie wjazdu do warsztatu,19.46572,51.78272
LOD86M,Po prawej stronie od wejścia do Żabki,19.44652,51.72861
LOD153M,Przy stacji samoobsługowej eMila.,19.481726,51.7745986
LOD46M,Na parkingu marketu Stokrotka,19.4978906,51.7283717
LOD65M,Po prawej stronie od wejścia do sklepu Karcher,19.4881864,51.73626
LOD48M,Przy sklepie Żabka,19.4490574,51.7976564
LOD45N,Przy sklepie Primus,19.49612,51.73791
LOD123M,Przy Pawilonie Handlowym.,19.4198047,51.8171378
LOD115M,Na posesji ul. Okopowa 116,19.4731982,51.7963949
LOD178M,Na parkingu przy sklepie Żabka,19.5656,51.73825
LOD175M,Przy Stacji Benzynowej MOYA.,19.4351125,51.7804728
LOD37A,Przy markecie Biedronka,19.49024,51.77915
LOD09N,Stacja paliw AMIC ENERGY,19.4851865,51.7602699
LOD214M,Na parkingu stacji paliw Circle K,19.44136,51.72345
LOD40N,Przy budynku biurowym Rusałka,19.4321491,51.7366169
LOD04B,"Przy budynku A&amp,A, obok Centralu 1",19.45683,51.75853
LOD20M,Przy lewej ścianie budynku stacji paliw BP,19.4831506,51.7807425
LOD41M,Przy ścianie na końcu parkingu sklepu Lidl,19.50439,51.74841
LOD32N,Przy markecie Netto,19.369712,51.7941321
LOD04M,Przy sklepie Primus,19.61776,51.73715
LOD119M,Przy hydroforni,19.48747,51.74286
LOD06H,W lokalu użytkowym,19.4540897,51.7726139
LOD25A,Stacja paliw AMIC ENERGY,19.4676489,51.8000712
LOD61N,Przy sklepie Mila,19.4432244,51.7975994
LOD170M,Market Dino,19.5724403,51.7955437
LOD61M,Przy wjeździe na parking podziemny,19.4903193,51.7624841
LOD56M,Na posesji przy ul. Taborowej 97F,19.6147961,51.7425035
LOD100M,Na parkingu marketu Aldi,19.46919,51.73736
LOD176M,Na stacji paliw MOYA,19.4769073,51.7294582
LOD80M,Przy markecie Aldi,19.4582275,51.8000568
LOD143M,Po lewej stronie od wjazdu na parking,19.4777503,51.7325243
LOD36M,Na parkingu przy sklepie warzywniczym Zielony Targ,19.4689121,51.7293933
LOD110M,Przy pawilonie,19.49183,51.74325
LOD60A,Przy gabinecie dentystycznym,19.48266,51.72987
LOD118M,Przy hydroforni,19.48573,51.74525
LOD227M,Market Dino,19.3400142,51.8109932
LOD35N,Przy pawilonie handlowym Centrum Pabianicka,19.4280054,51.7119039
LOD64M,Po lewej stronie od wejścia do Żabki,19.44963,51.81592
LOD58M,Przy sklepie Żabka,19.3590306,51.8047915
LOD28A,Przy Galerii Rektińskiej,19.3969,51.7464
LOD131M,Przy bloku ul. Wyszyńskiego 63,19.3898083,51.7443939
LOD61A,Przy bocznej ścianie sklepu Pepco,19.5874224,51.7922211
LOD156M,Przy parkingu dla samochodów,19.3935961,51.7953626
LOD169M,Po lewej stronie od wjazdu na parking,19.4180415,51.7904718
LOD232M,Przy Lidlu,19.4283631,51.8094692
LOD233M,Na parkingu przed galerią,19.5730329,51.7469494
LOD308M,Przy markecie LIDL,19.4299241,51.8270593
LOD15APP,Przy bloku mieszkalnym ul. Broniewskiego 38,19.4866001,51.7329773
LOD196M,Przy wejściu do parku,19.4395318,51.8233774
LOD200M,Przy parkingu osiedlowym,19.4445338,51.8216082
LOD322M,Aldi,19.5364434,51.7956369
LOD09APP,Przy wjeździe na parking,19.4625945,51.7737479
LOD67A,Przy wyjeździe z parkingu,19.460207,51.76241
LOD24BAPP,Przy ICZMP Łódź,19.4816326,51.7056721
LOD307M,Przy wjeździe na parking,19.4678676,51.7756423
LOD04APP,Na parkingu przed garażami,19.4293318,51.7526855
LOD10BAPP,Za pawilonem handlowym.,19.4240439,51.7487111
LOD06BAPP,Łódź Pomorska 435,19.5674203,51.770184
