id,location,lon,lat
WAW142AP,Kleszczowa 24,20.9192385,52.1981173
WAW64M,Przy sklepie Lidl,20.9390744,52.2508218
WAW42AP,Stacja paliw BP,20.9432729,52.1765395
WAW13M,Przy sklepie Społem,20.9556854,52.2475387
WAW78H,w lokalu użytkowym,21.0157366,52.2349606
WAW02AP,Przy Administracji Osiedla Żoliborz II,20.9828013,52.2603426
WAW07A,Przy Pasażu Handlowym,20.9714424,52.2650404
WAW12AP,Przy parkingu strzeżonym,20.9730667,52.2655725
WAW68M,Przy prywatnym parkingu,20.9751101,52.282617
WAW83M,Przy Aptece Głównej,21.0922711,52.2486564
WAW78N,Przy markecie Auchan,21.0009138,52.2939491
WAW71A,Przy Selen Materace i Credit Agricole,21.075754,52.2455696
WAW85M,Na parkingu Lidla,20.9581615,52.1916909
WAW110M,W pobliżu kładki dla pieszych nad Al. 4 czerwca 1989 r.,20.8922893,52.2051963
WAW96M,Na parkingu myjni samochodowej,20.9314758,52.2228962
WAW149A,Na parkingu przy Costa Coffee,20.915026,52.2520146
WAW48N,Przy budynku handlowym,20.9179284,52.2578785
WAW126M,Na myjni bezdotykowej,20.8733548,52.199285
WAW66M,"Przy administracji osiedla Bemowo IV, obok parkingu",20.9253421,52.2566972
WAW75A,Przy Centrum Handlowym Bemowo,20.9313781,52.2644383
WAW161M,"Przy stacji Shell, po prawej stronie budynku",21.0323391,52.298206
WAW135AP,Stacja paliw BP,21.0824316,52.3079465
WAW192M,Na szczycie budynku Gwiaździsta 13,20.9849784,52.2792856
WAW106M,Przy sklepie Żabka,21.0837584,52.2528381
WAW123M,Przy parkingu Warszawa Górczewska 228D,20.8990841,52.2405546
WAW738M,Przy wejściu do Aldi,21.0359105,52.1560093
WAW106A,Na stacji Circle K,20.981802,52.2528316
WAW142A,W Przy Centrum Handlowym Factory,20.894787,52.2000568
WAW271M,Na parkingu stacji benzynowej Shell,20.8922016,52.1994474
WAW84M,Na parkingu sklepu Lidl,20.8826048,52.1972134
WAW139A,Przy Żabce,20.8958317,52.2085423
WAW153A,Na terenie bazaru przy Pizzerii,20.8744833,52.1945296
WAW772M,Przy Carrefourze,20.8787379,52.1963625
WAW57N,Przy markecie Biedronce,20.8686936,52.1941931
WAW156A,Za sklepem Margot,20.8665599,52.1912814
WAW35M,Przy galerii Gawra,20.8636927,52.1957777
WAW97N,Stacja paliw AMIC ENERGY,20.8992334,52.2173442
WAW54A,Obok towarzystwa ubezpieczeniowego WARTA,20.8994356,52.2176377
WAW45M,Za sklepem Lidl od strony parkingu,20.8957841,52.219993
WAW32B,Na myjni Auqua,20.8965089,52.2313957
WAW10N,Po prawej stronie budynku Kaufland,20.8951418,52.2308345
WAW129M,Przy sklepie Warus,20.8968205,52.1954588
WAW273M,Szczyt budynku Warszawskiej Wyższej Szkoły Informatycznej,20.9887397,52.2488277
WAW286M,Za budynkiem mieszkalnym przy ul.Niskiej 3A,20.9903993,52.2518956
WAW87AP,"Przy parkingu, naprzeciwko budynku Broniewskiego 26",20.9648732,52.2668326
WAW195M,Z tyłu budynku przy wjeździe na parking podziemny,20.9679452,52.1952177
WAW228AP,Przy firmie Hit-Car,21.024891,52.262009
WAW11H,Przejazd 2,20.9876246,52.1921377
WAW16M,Przy lokalu z kebabem,20.9410634,52.2885255
WAW530M,Naprzeciwko Szkoły podstawowej nr 353,21.2345417,52.2190629
WAW142M,Naprzeciwko restauracji Koneser Grill,21.0436371,52.2549919
WAW338M,Za sklepem Carrefour Express,20.8951326,52.2069414
WAW01APP,Przy sklepie Top Market,20.9390155,52.3394361
WAW352M,Przy Galerii Łopuszańska 22,20.9521052,52.1925199
WAW391M,Przy budynku usługowym,20.9312198,52.2735044
WAW395M,Przy budynku usługowym,20.9275869,52.2760999
WAW74N,Przy sklepie Ceramix,20.9570329,52.2679531
WAW386M,"Przy pasażu handlowym, po wschodniej stronie budynku",20.9457345,52.2711636
WAW24B,Stacja paliw MOL,20.9502396,52.1912556
WAW342M,Od ul. Hetmańskiej,21.1106397,52.2453909
WAW185M,Na tylnej (południowej) ścianie budynku.,21.0712024,52.1313265
WAW496M,Prywatna posesja,20.8633147,52.2061154
WAW32N,Przy sklepie Lewiatan,20.9893851,52.3366754
WAW109M,Przed wejściem do sklepu Carrefour,21.0049671,52.2445985
WAW42A,Po prawej stronie budynku wspólnoty mieszkaniowej,20.8985834,52.1879837
WAW180M,Przy osiedlu Skoroszewska 7 na rogu ulic Hassa i Składkowskiego,20.8982778,52.1877701
WAW122M,"Na rogu budynku Allianz, po lewej stronie wejścia. Przy skrzyżowaniu.",21.0057625,52.1811543
WAW370M,Przed sklepem rowerowym KOMOBIKE,20.9067419,52.1866042
WAW369M,Przy przedszkolu,20.9086522,52.1879553
WAW803M,Przy sklepie Żabka,20.9079646,52.1881836
WAW75M,Na tylnym parkingu sklepu Lidl,20.9216109,52.2087045
WAW447M,przy ulicy na posesji prywatnej,21.0566583,52.2468833
WAW91M,Przy sklepie Lidl,20.8932,52.1827585
WAW35B,Przy sklepie WSM Ochota,20.9634932,52.1952884
WAW403M,na ścianie pawilonu handlowo usługowego,20.9378182,52.2861798
WAW06N,Stacja paliw BP,20.9888052,52.3055989
WAW141M,Na parkingu Galerii Północnej od ulicy Trakt Nadwiślański,20.965616,52.3168816
WAW463M,Na terenie posesji budynku biurowego,21.0768874,52.1697774
WAW475M,Przy budynku Jana Kazimierza 45 od ulicy Sowińskiego,20.9369599,52.2216765
WAW538M,Od ulicy Rakowskiej,20.9532261,52.1990693
WAW477M,Przy parkingu budynku biurowego,20.8585168,52.2064601
WAW18H,W lokalu,20.8608467,52.1951579
WAW368M,Na ścianie z boku sklepu,20.8664799,52.1964658
WAW548M,Przy Stadionie Przyszłość Włochy,20.9037241,52.205828
WAW189M,Przy sklepie Nastrój - Sklep i Chleb,20.9159133,52.2103515
WAW200M,Obok sklepu z warzywami,20.9176014,52.2055255
WAW84AP,Przy CH Społem,20.9239852,52.1975065
WAW420M,Przy ścianie lokalu gastronomicznego,20.9131497,52.1984372
WAW128M,Przy kawiarni Stolica Lodów i Pączków,20.9003847,52.1944418
WAW51N,Przy Apartamentach Magnolie,20.9084063,52.1938355
WAW113A,Przy osiedlu mieszkaniowym,20.8963681,52.1868707
WAW127M,Przy wejściu na teren os. Skoroszewska 1 od ul. Chełmońskiego,20.9021964,52.1918431
WAW298M,Na parkingu obok budki z ubezpieczeniami,20.8987297,52.1930979
WAW258M,"Przy budynku ochrony, obok wjazdu na osiedle",20.9732001,52.333844
WAW364M,Skrzyżowanie ulic Pomorskiej z Modlińską,20.964911,52.3313885
WAW454M,"Przy sklepie spożywczym, na końcu parkingu",20.9724787,52.3216087
WAW88AP,Na osiedlu mieszkaniowym,20.9510426,52.3221371
WAW143A,Przy Parkingu strzeżonym,20.9447972,52.3316868
WAW33AP,Na osiedlu mieszkaniowym,20.9407762,52.3322232
WAW304M,"Przy sklepie Lidl, po lewej stronie budynku",20.9393969,52.3237542
WAW144A,Przy markecie Kaufland,21.1612786,52.2421791
WAW26N,Przy szkole języka angielskiego,20.8700691,52.1842192
WAW23B,Przy Hoteliku 39,20.9225855,52.1741471
WAW545M,od ulicy Potockiej przy bramie wjazdowej,20.9858056,52.2777006
WAW130A,Przy Centrum Handlowym Białołęcka,21.0302833,52.316904
WAW571M,Przy parku handlowym,20.8827161,52.2060261
WAW62N,Przy budynku spółdzielni,20.9374914,52.2905295
WAW154AP,Osiedle mieszkaniowe,20.90415,52.2266388
WAW487M,Na parkingu wewnętrznym całodobowym,20.9669523,52.2009977
WAW347M,Na myjni,20.9312992,52.222873
WAW614M,Przy sklepie Lidl,21.0328633,52.2829229
WAW34N,Przy sklepie Groszek,21.0689395,52.280397
WAW166M,Przed bramą wjazdową od ul. Targowej,21.0418637,52.2502612
WAW384M,BOCZNA ŚCIANA SKLEPU,20.9472338,52.2385319
WAW83AP,Na osiedlu mieszkaniowym,21.1325126,52.2472746
WAW77A,"Przy kwiaciarni A.Szewczyk, na rogu ulic Braci Załuskich i Broniewskiego",20.9689829,52.2655908
WAW67A,Przy ścianie po prawej stronie od wejścia głównego,20.950725,52.209266
WAW65A,Przy sklepie ABC,21.0786375,52.2810297
WAW60M,Między budynkami 37B i 37A,20.9589857,52.3228911
WAW565M,Na terenie posesji prywatnej,21.1891535,52.2447766
WAW55AP,Biurowiec,20.9653668,52.1830433
WAW54M,Przy sklepie Lidl,21.0285234,52.3630291
WAW51M,Za sklepem Lewiatan,21.0556085,52.2798951
WAW50M,Przy Lidlu,21.1580387,52.2582933
WAW486M,Parking przy wejściu do NETTO,21.1677251,52.2573195
WAW47M,Na Parkingu sklepu Lidl,21.0618736,52.2684067
WAW46A,Za parkiem handlowym City Park,20.8951137,52.2291874
WAW460M,Na działce,21.0574934,52.2784611
WAW456M,"Na działce, przy ulicy",21.03645,52.34015
WAW449M,"Przy budynku ochrony, obok szlabanu",21.0540717,52.3453416
WAW431M,przy wjeździe do warsztatu,21.0372275,52.2737223
WAW422M,przy zakładzie pogrzebowym,21.15717,52.2634618
WAW400M,Na tyłach klubu sportowego,20.9123458,52.2521795
WAW39B,Przy sklepie spożywczym Asia,21.0556574,52.2835502
WAW383M,Przy rozdzielni elektrycznej,20.94949,52.26684
WAW37N,Przy sklepie Społem,20.9489041,52.276573
WAW371M,"Przy przedszkolu, po prawej stronie działki",21.0700171,52.32175
WAW353M,Przy budynku hydroforni,20.9143514,52.2491801
WAW34B,Przy Centrum Handlowym Warszawa - Rembertów,21.1499071,52.2710189
WAW349M,Przy sklepie Żabka z lewej strony budynku,20.885264,52.1857905
WAW343M,Przy budynku Kickiego 21 A,21.0791509,52.2518634
WAW33B,Przy sklepie Żabka,20.8889128,52.1942888
WAW339M,AK-POL AKUMULATORY OLEJE BEMOWO,20.8996355,52.217476
WAW337M,Pojedynczy paczkomat w kształcie L,21.0560887,52.130255
WAW323M,Przy przychodni weterynaryjnej,20.9687108,52.2686793
WAW31M,Przy lokalu Ośrodka Szkolenia Kierowców Sorsey,20.9165523,52.2272107
WAW318M,ul. Magenta 101,21.147384,52.2674512
WAW313M,Przy Nozomi Sushi,21.0534067,52.3519387
WAW312M,Przy restauracji Thai Feel Ursus,20.8833681,52.1937727
WAW311M,"Za Delikatesami Jago, między pawilonami",20.9751088,52.2661799
WAW299M,"Przy budynku nr. 10, obok ronda",21.0862093,52.2773911
WAW292M,Obok Bloku Warszawa Puszczy Solskiej 8,20.90792,52.22738
WAW291M,Na pasie zieleni przy budynku mieszkalnym,20.9120022,52.2245418
WAW288M,Przy budynku usługowym Górczewska 129,20.9405586,52.2391315
WAW282M,Paderewskiego 74 A,21.1550164,52.2661652
WAW269M,"Przy budynku nr. 43, obok ścieżki rowerowej",21.0724166,52.3156445
WAW264M,przy wejściu do klatki schodowej przy bramie awaryjnej,21.0468707,52.2925139
WAW263M,Na pasie zieleni obok hydroforni,20.9118907,52.2269444
WAW255M,Przy budynku handlowo-usługowym,21.1217948,52.2418975
WAW250M,Na Parkingu od strony Sabały,20.9598856,52.1900712
WAW241M,Przy wjeździe na teren Auto Dar,21.1355667,52.2438772
WAW231M,Za budynkiem stacji benzynowej,20.9124956,52.2482563
WAW219AP,Przy ścianie po lewej stronie wjazdu na teren WM Zawiszy 16,20.9593936,52.2436579
WAW215M,Po prawej stronie budynku A.,20.9311706,52.1949856
WAW208M,"Za szlabanem, przy budynku ochrony",20.997398,52.2746064
WAW190M,Przy wiacie śmietnikowej od strony Pełczyńskiego,20.9061945,52.241997
WAW18B,Prywatna posesja,20.9117273,52.2731213
WAW183M,Z boku budynku przy parkingu,21.1878144,52.2466746
WAW179M,"Przy budynku Marymoncka 32b, za sklepem Żabka",20.9583845,52.2817894
WAW167M,W pasażu handlowym na przeciwko PKO BP,20.8879962,52.1932599
WAW166A,Parking przy sklepie Al Capone,21.1556263,52.2583959
WAW164M,Przy sklepie Arhelan,20.9569189,52.2615419
WAW162M,NA parkingu sklepu Mok-Pol,20.8873318,52.1893816
WAW158A,Przed blokiem przy ulicy Coopera 12,20.8940013,52.2374059
WAW155A,Na parkingu przy firmie Catzy,21.2127931,52.2446823
WAW154A,Przy sklepie Filip,21.1788692,52.2620541
WAW144M,Za biurowcem firmy TIMEX,20.93737,52.20366
WAW134M,Za budynkiem Szaserów 111 od ul. Wspólna Droga 14,21.0977733,52.2477606
WAW12B,Parking przed blokiem Coopera 12G,20.8946579,52.2388953
WAW11N,Parking przed sklepem Greno,21.1927673,52.2478093
WAW103A,Przy parkingu,20.8915078,52.1877573
WAW01M,Przy sklepie Lidl,20.9139445,52.2402894
WAW42APP,Obok budynku mieszkalnego,20.9289278,52.2091578
PNET0930,Na terenie Park Warsaw,20.9487399,52.1889792
PNET0900,Przy salonie Perfect Lashes,20.9238082,52.2485038
WAW610M,Na parkingu przy budynku mieszkalnym,21.1524589,52.2394858
WAW184AP,Przy Centrum Handlowym Społem,21.0932111,52.2496375
WAW160A,Na parkingu przy sklepie Biedronka,21.0982856,52.2496582
WAW367M,Przy Parafia rzymskokatolicka Bogurodzicy Maryi,20.910566,52.2338634
WAW378M,Przy wjeździe na posesję,20.9954049,52.2480602
WAW594M,Przed budynkiem biurowym,21.1133694,52.2447479
WAW542M,"W płocie, od strony ulicy Makowskiej",21.1086333,52.2489269
WAW623M,Przy budynku mieszkalnym,20.8724211,52.1884537
WAW641M,Przy centrum handlowo usługowym Okrąglak,20.8931347,52.1903733
WAW573M,Przy skrzyżowaniu Drzymały z Sosnowskiego,20.8864066,52.1928336
WAW433M,Naprzeciwko przedszkola Pomarańczowa Ciuchcia,20.8920754,52.1964533
WAW521M,W linii ogrodzenia przed biurowcem od ulicy Przerwanej,20.9179092,52.1911049
WAW572M,Obok Żłobka Centrum Rozwoju DaVinci,20.9096064,52.1989434
WAW612M,Przy sklepie spożywczym,20.9299213,52.2028443
WAW605M,Parking nieruchomosci od ul.Techników,20.9235803,52.2043529
WAW621M,Przy sklepie spożywczym,20.9088771,52.207977
WAW31H,Obok 4 Łapy Sklep Zoologiczny,20.8921866,52.2087173
WAW03G,Przy budynku biurowym,20.9398812,52.1968466
WAW434M,Trawnik w okolicach akademika,20.9149723,52.2381867
WAW652M,pod scianą budynku,20.9293936,52.1930978
WAW483M,Na stacji Circle K,20.9151819,52.220467
WAW513M,Na działce przy wjeździe na parking podziemny,20.9056903,52.2235491
WAW90AP,Osiedle mieszkaniowe,20.9144552,52.2294248
WAW02N,Przy Pasażu Handlowym,20.9141722,52.2300803
WAW262M,Na stacji Shell,20.8962574,52.2307812
WAW30H,lokal,20.8843405,52.2273864
WAW495M,Przy drogerii Rossmann,20.9116978,52.2369589
WAW461M,Przy budynku Lajosa Kossutha 8 Warszawa,20.9077794,52.237991
WAW501M,Przy Piekarnia SPC Sklep Firmowy,20.9054032,52.2386518
WAW80A,"Przy sklepie Kaufland, od ul. Pełczyńskiego",20.9067397,52.2404351
WAW627M,obok Przychodni Lekarskiej Zdrowa Rodzina,20.9065444,52.2441927
WAW448M,na parkingu przed sklepem Globi,20.9183014,52.2368782
WAW319M,Przy wejściu do CortenMedic,20.9910152,52.1929174
WAW544M,Przy miejscach parkingowych obiektu,20.9449373,52.1774945
WAW52M,Na parkingu Lidla po prawej stronie budynku.,20.938167,52.1737925
WAW631M,Przy myjni bezdotykowej,20.9602517,52.3344043
WAW636M,Przy sklepie spożywczym,20.9069161,52.2070247
WAW628M,Przy sklepie delikatesy Bona,20.8581434,52.1989829
WAW642M,Przy Lidlu,21.0653521,52.2526984
WAW558M,przy budynku mieszkaniowym,21.0486159,52.2991704
WAW547M,przy budynku mieszkaniowym,21.0456735,52.3001735
WAW657M,vis a vis wejścia do Castoramy od ulicy Kompani AK Goplana,20.8819855,52.2068155
WAW16APP,Przy budynku mieszkalnym,21.0227784,52.315686
WAW52H,w lokalu użytkowym,20.8871529,52.1997906
WAW03A,Stacja paliw BP,20.9320476,52.2692988
WAW438M,Na działce,21.0641837,52.2826502
WAW696M,Przy sklepie spożywczym,21.1231422,52.2404288
WAW92N,"Na skrzyżowaniu Gojawiczyńskiej/Tołwińskiego, obok parkingu",20.9731804,52.2693201
WAW555M,przy budynku mieszkaniowym,21.0489798,52.2928298
WAW557M,przy budynku mieszkaniowym,21.050081,52.2952325
WAW401M,Parking przed sklepem spożywczym,20.9759121,52.2603688
WAW693M,Parking Warszawa Szeligowska 47B,20.8883137,52.2270824
WAW682M,Parking,20.8585073,52.1964305
WAW91N,"Między blokiem, a Supermarketem Auchan",20.9633912,52.2676791
WAW511M,Przy budynku biurowym,21.0648539,52.272393
WAW58H,W pasażu lokali usługowych,20.8958646,52.2240622
WAW701M,Przy budynku usługowym,21.086992,52.2453835
WAW618M,Obok wypożyczalni samochodów,21.0680381,52.2771773
WAW175A,Obok Pub Butelki,21.0327045,52.2928716
WAW11APP,Przy budynku administracji,21.0418808,52.2967659
WAW535M,"Przy bramie, od strony ulicy Gąsiorowskiej",20.9420095,52.3519757
WAW413M,Na ścianie sklepu Społem Wola,20.9804739,52.2535269
WAW46H,Rakowiecka 2B,21.0157229,52.2090808
WAW691M,na terenie osiedla przy parkingu,20.9980203,52.1741017
WAW385M,"W środku osiedla, przy wiatach na śmieci",20.9440875,52.2698031
WAW67H,w lokalu użytkowym,21.0014712,52.2530968
WAW77N,Przy Teatrze Capitol od strony ulicy Przechodniej,21.002659,52.241282
WAW568M,Przy Teatrze Capitol od strony parkingu,21.0028875,52.2410264
WAW708M,Przy budynku usługowym,20.9160041,52.229076
WAW677M,"Na parkingu sklepu spożywczego Społem, wjazd od strony ulicy Antoniego Fontany",20.9511394,52.2801733
WAW721M,Przy nieruchomości Warszawa Wolska 171,20.9399232,52.225415
WAW54H,W lokalu obok Netto,20.9444582,52.3233461
WAW08APP,Przy przystanku autobusowym,20.9366515,52.3268583
WAW27H,W lokalu,20.9913405,52.3098568
WAW24APP,Przy budynku mieszkalnym,20.9486241,52.3365339
WAW519M,Na parkingu budynku handlowo-usługowego,20.9694555,52.3104508
WAW498M,Na działce,20.9829935,52.30468
WAW517M,Przy budynku mieszkalnym,20.9763486,52.3038766
WAW64H,w lokalu,21.0770603,52.2440493
WAW72H,Nowy Służewiec 21,20.9910056,52.1643397
WAW484M,"Na działce, Przy ulicy Kolejarskiej 14",21.074679,52.289771
WAW62H,Przy salonie meblowym SolidneDrzwiOkna,20.957177,52.2255345
WAW40HP,W sklepie Duży Ben,20.8819749,52.2046889
WAW755M,GreenWings Offices,20.9676289,52.1838066
WAW109A,Przy parkingu strzeżonym,20.9795566,52.2840963
WAW432M,Przy pawilonach handlowych,21.0530653,52.2948815
WAW159AP,Stacja LPG Wasbruk,20.9773215,52.2571985
WAW600M,przy wejściu do budynku,21.0947789,52.2414579
WAW39H,Lokal L3 Parter od ulicy Gdeckiej,21.100122,52.240847
WAW81H,obok Mali Mówcy Centrum Diagnozy i Terapii Twojego Dziecka,20.9464537,52.2235846
WAW402M,Na ścianie budynki od wejścia do sklepu,21.1894056,52.2470486
WAW663M,Myjnia bezdotykowa,20.8723953,52.1863082
WAW739M,Przy budynku mieszkalnym,20.9154671,52.1993061
WAW706M,przy głównym wejściu (po zamknięciu szlabanu dojście do Paczkomatu możliwe tylko pieszo),20.9365571,52.1995649
WAW21HO,W sklepie Mokpol,21.0520985,52.1499228
WAW446M,Szyszaków 71,21.162546,52.2705279
WAW451M,Na myjni samochodowej,21.0415168,52.3024416
WAW455M,Przy budynku handlowym,21.1642833,52.2541317
WAW467M,Przed budynkiem handlowym,20.9354481,52.285154
WAW471M,Przy budynku handlowo usługowym,20.9359196,52.2846581
WAW482M,przy budynku Pływalni od strony parkingu,20.942542,52.2873298
WAW490M,parking przed budynkiem,21.0114931,52.2782046
WAW500M,"Przy budynku numer 13, od strony parkingu",20.9515562,52.2734062
WAW503M,Na rogu ulic Staffa/Perzyńskiego,20.9527955,52.2748321
WAW507M,"Na działce, wejście od strony ulicy Przeździeckiej",20.9920113,52.3385023
WAW525M,Przy wejściu do Administracji,20.9599656,52.2640985
WAW540M,Przy Biedronce,21.1090693,52.2391651
WAW559M,przy budynku mieszkaniowym,21.045099,52.2981773
WAW55A,Stacja paliw Shell,21.0272488,52.3647085
WAW564M,Przy stacji benzynowej,21.158849,52.2408709
WAW577M,Na działce,21.0675465,52.3146456
WAW580M,z boku budynku przy ogródku,21.0634135,52.239607
WAW584M,Parking przy Przedszkolu,21.1682137,52.2652971
WAW586M,Na terenie centrum handlowo-usługowego,21.0287178,52.3549003
WAW590M,Na ścianie sklepu spożywczego,21.0380168,52.3610138
WAW591M,na terenie posesji prywatnej,21.0313894,52.3268158
WAW592M,Przy budynku,21.0614754,52.2913544
WAW593M,Na parkingu budynku biurowego,21.1487052,52.2696006
WAW596M,Naprzeciwko Jasnodworskiej 6,20.9589287,52.2617349
WAW597M,Przy budce strażniczej,21.1532769,52.2608995
WAW611M,przy ogrodzeniu,21.1688627,52.2762238
WAW61A,Przy parkingu przed oknami Agencji Pocztowej,21.0500823,52.3175753
WAW635M,od ul. Gawędziarzy 18,21.1645236,52.2598795
WAW638M,Przy budynku mieszkalnym,21.0827786,52.2842619
WAW643M,parking od ul. Grzybowej 3,21.1702224,52.2523152
WAW648M,Przy budynku mieszkalnym,21.0558346,52.2918733
WAW649M,Przy budynku mieszkalnym,21.0761145,52.2818071
WAW656M,pod ścianą budynku,21.044868,52.3609338
WAW658M,Przy budynku usługowym,21.0534138,52.3245949
WAW660M,Parking,20.9197595,52.2630992
WAW665M,Przy budynku usługowym,20.9624854,52.3191476
WAW672M,od ulicy Andersena,20.9369658,52.2804929
WAW675M,Przy wejściu do parku na terenie zielonym,20.9048714,52.2355187
WAW678M,Przy budynku mieszkalnym,21.0475308,52.3325401
WAW216AP,Przy Restauracji Da Vinci,21.0586382,52.3182957
WAW704M,Przy sklepie Rossmann,21.0583078,52.3180392
WAW543M,"Przy budynku, po prawej stronie",21.0587417,52.3180872
WAW709M,Przy budynku od strony ulicy Antalla,20.9559279,52.3154398
WAW710M,Przy sklepie Netto,21.0356714,52.3576035
WAW715M,Pasaż Chomiczówka,20.9222183,52.2761574
WAW716M,Przy myjni samochodowej,20.9434504,52.3454402
WAW735M,Obok budynku,21.0497936,52.3465809
WAW95N,Przy sklepie Globi,20.9178872,52.2437576
WAW98M,Przy głównym wejściu do galerii od strony al. Jerozolimskich,20.9547468,52.2126553
WAW33APP,Na działce,21.0556265,52.3248317
WAW357M,parking szkolny,21.0497166,52.3213765
WAW365M,Przy DOSiR Kawęczyńska od ulicy Kawęczyńskiej,21.0614682,52.2587653
WAW374M,Parking przy Kebab Egipt,21.1501952,52.2386392
WAW375M,przy wejściu na teren uczelni od ulicy Wawerskiej,21.0663788,52.247499
WAW393M,"parking samochodowy , równolegle do chodnika",21.0756907,52.3219756
WAW406M,Na parkingu przy sklepie,20.948342,52.2390123
WAW408M,przy wejściu na teren Hali od ulicy Pieniążka,20.930699,52.2584128
WAW419M,Za budynkiem piekarni PUTKA,20.9229039,52.252199
WAW427M,Obok Parku Sybiraków,20.9202419,52.2544791
WAW441M,Na posesji prywatnej,21.0781636,52.2859309
WAW02APP,Przy budynku administracji,21.0575525,52.2891722
WAW115A,teren zielony przed marketem,20.9441225,52.2944181
WAW13APP,Przy siedzibie Spółdzielni,20.9628162,52.2664363
WAW17APP,"Przy sklepie Netto, po prawej stronie budynku",20.9164494,52.2839145
WAW19APP,przy parkingu,20.9653988,52.2433897
WAW25APP,Przy budynku mieszkaniowym Morcinka 12,20.9194212,52.259201
WAW27M,Przy sklepie spożywczym Społem Żoliborz,20.9383314,52.2920672
WAW747M,Paczkomat znajduje się przy budynku OPZZ,21.020432,52.2380293
WAW28HO,"Na Parkingu podziemnym, przy wejściu do sklepu",21.0539937,52.2080722
WAW714M,Przy budynku mieszkalnym,20.9406371,52.267552
WAW615M,"Przy wejściu na osiedle, po prawej stronie wjazdu do garażu",20.9755036,52.3066078
WAW668M,Przy budynku biurowym,21.0186313,52.1312311
WAW514M,Po prawej stronie od bramki,21.0323439,52.2344429
WAW124M,Po lewej stronie wejścia do budynku,21.0322421,52.2343922
WAW249M,Przy wejściu do Instytut Psychologii PAN,21.0325875,52.2375806
WAW620M,Przy budynku mieszkalnym,21.0413873,52.227099
WAW155M,Przy budynku Międzynarodowa 64,21.0637344,52.2385379
WAW444M,"W przejściu, przy serwisie rowerowym",21.024246,52.2389254
WAW04BAPP,przy sklepie Lidl,20.9386424,52.3363439
WAW23APP,przy klatce nr 3 od ul. Instalatorów,20.962721,52.1970312
WAW761M,Przy biurowcu Warsaw Unit,20.9865534,52.2302956
WAW125M,Za sklepem żabka,20.9728878,52.2285122
WAW733M,parking przed budynkiem,21.0958642,52.227885
WAW609M,Przy wejściu na bazar od ulicy Kawęczyńskiej,21.0507389,52.2558796
WAW583M,od ul. Torowej,21.1345567,52.238718
WAW562M,przy myjni samochodowej,20.9743902,52.278705
WAW499M,"Obok garaży, od strony ulicy Księgarzy",20.9431781,52.2745553
WAW474M,"przy budynku OSIR, w płocie od strony ulicy Bogumińskiej",21.0709839,52.2834502
WAW425M,"Na działce, przy płocie",21.0681738,52.2852272
WAW125A,Przy fitness klubie,20.9336166,52.3022627
PNET0931,Przy stacji paliw Moya,21.0300853,52.3360219
WAW139H,w lokalu obok fryzjera,20.8784208,52.2065423
WAW82H,Lokal obok Pretty Woman Studio. Wejście od Ratuszowej,21.0368502,52.2614638
WAW748M,przy Parku Henrykowskim od ul. Dziatwy,20.9674018,52.3303121
WAW22BAPP,Po prawej stronie budynku,21.0476906,52.2819937
WAW01BAPP,Przy budynku mieszkalnym,20.9197424,52.2416884
WAW702M,Parking,20.9128735,52.2437784
WAW787M,Na parkingu sklepu Lidl,20.8787867,52.2158692
