id,location,lon,lat
POZ07B,Stacja paliw AMIC ENERGY,16.8689713,52.3750778
POZ01APP,przy cukierni,16.9785661,52.4121774
POZ03APP,przy pawilonie handlowym,16.963074,52.4094708
POZ273M,teren zielony przy budynku mieszkalnym,16.9644293,52.4128038
POZ262M,Przy salonie fryzjerskim,16.9811423,52.4091978
POZ265M,Prywatna posesji,17.0160472,52.4057108
POZ57A,za budynkiem stacji,16.9775121,52.4259082
POZ250M,Przy budynku mieszkalnym,16.9597262,52.3870926
POZ253M,Przy bloku mieszkalnym os. Dębina 22b,16.9083423,52.3613473
POZ187M,Przed wjazdem na posesję,16.9036749,52.3701476
POZ10H,W lokalu użytkowym,16.9366372,52.4010895
POZ20HP,w sklepie Duży Ben,16.9026234,52.409509
POZ36A,Stacja paliw BP,16.9158633,52.3841744
POZ294M,parking przed budynkiem,16.9044414,52.3904445
POZ92M,Na parkingu myjni Banieczka,16.8940276,52.3837878
POZ14B,Stacja paliw BP,16.8942363,52.3751297
POZ172M,teren posesji,16.9471881,52.4287462
POZ230M,Na parkingu budynku wielorodzinnego,16.9510321,52.4301108
POZ51M,Przy sklepie Lewiatan,16.9110088,52.4335433
POZ124M,Na parkingu,16.9465761,52.4739756
POZ245M,na terenie osiedla Różany Potok,16.9375709,52.4681268
POZ215M,Przy parkingu za budynkiem,16.9488219,52.455555
POZ20H,W lokalu użytkowym,16.9218831,52.4621189
POZ196M,Przy warsztacie Auto-Axel,16.9164616,52.4401542
POZ183M,Przy Przychodni,16.9154536,52.4494151
POZ14M,Przy Chacie Polskiej,16.9146364,52.4502584
POZ15B,Przy Zakładzie Opieki Zdrowotnej,16.9079843,52.4478759
POZ222M,Przy warsztacie samochodowym,16.888722,52.4151002
POZ210M,Na parkingu marketu Lidl,16.8700288,52.3964996
POZ08A,Stacja paliw BP,16.8682421,52.3967287
POZ159M,Myjnia Piątkowo - paczkomat od strony Jaroczyńskiego,16.9038767,52.4540123
POZ186M,Przy Ninja Pizza,16.906405,52.4535653
POZ29M,Przy budynku obok parkingu sklepu Lidl,16.906154,52.4509488
POZ98M,Przy biurowcu,16.8763112,52.3908897
POZ80M,Trawnik przy bloku mieszkalnym,16.8680513,52.390477
POZ10M,Na parkingu przy markecie ALDI,16.8666796,52.3911148
POZ77M,Przy wypożyczalni Ramirent,16.8689564,52.3738848
POZ13A,Przy markecie Chata Polska,16.8273195,52.4345259
POZ34H,lokal w przyziemiu,16.9422009,52.4541441
